Index Number,Cycle Number,Experiment Number,MS Level,Total Ion Current,Scan Start Time (min),Selected Ion m/z
263,89,3,2,9570.98103584647,3.2143,672.422627165552
264,90,1,1,601443.7160909,3.21635,
265,90,2,2,29815.2224678713,3.233933333333,285.289667716979
266,90,3,2,33323.3506490026,3.250983333333,864.523167323058
267,91,1,1,604288.1990439,3.253016666667,
268,91,2,2,25792.6023687439,3.2708,124.086602831798
269,91,3,2,32477.5929649988,3.28785,467.300175407415
270,92,1,1,619818.7405061,3.289883333333,
271,92,2,2,19477.7807776505,3.30755,279.093378993222
272,92,3,2,27892.1777522669,3.3246,489.312125585246
273,93,1,1,586599.4342502,3.326633333333,
274,93,2,2,5910.63740105936,3.344233333333,59.059642976658
275,93,3,2,30796.7824164179,3.361266666667,285.289521497571
276,94,1,1,565978.5876343,3.3633,
277,94,2,2,33268.6144921293,3.3809,467.30037602271
278,94,3,2,14229.7956533418,3.397933333333,864.521670062974
279,95,1,1,569675.8032804,3.399966666667,
280,95,2,2,25159.5372075349,3.417533333333,124.086553769531
281,95,3,2,19865.5718439054,3.434583333333,279.093206739798
282,96,1,1,544454.3835316,3.436616666667,
283,96,2,2,30606.3750318324,3.454183333333,285.289284277102
284,96,3,2,18384.2305490164,3.471216666667,295.188849674542
285,97,1,1,557834.4163922,3.473266666667,
286,97,2,2,32508.6940565069,3.490833333333,467.299080470304
287,97,3,2,28213.7229262177,3.507866666667,489.312476284886
288,98,1,1,596032.2297081,3.5099,
289,98,2,2,25909.0166542955,3.527466666667,124.086544424586
290,98,3,2,17137.5428289572,3.5445,864.521131133705
291,99,1,1,589006.4132119,3.546533333333,
292,99,2,2,30671.0920655105,3.564133333333,285.289661973338
293,99,3,2,18090.3598214921,3.581166666667,457.157680164993
294,100,1,1,571305.2020222,3.5832,
295,100,2,2,33195.8418059704,3.600766666667,467.300002038129
296,100,3,2,28375.6021715112,3.6178,489.313240859111
297,101,1,1,587519.2964415,3.619833333333,
298,101,2,2,25605.6196478668,3.637433333333,124.08627331382
299,101,3,2,18878.9472154446,3.654466666667,295.187683728401
300,102,1,1,602616.6800972,3.6565,
301,102,2,2,31139.5918602207,3.674066666667,285.289919148104
302,102,3,2,41447.4606874262,3.691116666667,338.341210080236
303,103,1,1,581996.4683713,3.693133333333,
304,103,2,2,32072.4669323179,3.710733333333,467.300331679309
305,103,3,2,28802.6191202716,3.727766666667,489.313831211336
306,104,1,1,579443.7817052,3.729816666667,
307,104,2,2,26107.4317052096,3.7474,124.087027687256
308,104,3,2,21108.6929094713,3.76445,279.09280395618
309,105,1,1,607074.9161847,3.766483333333,
310,105,2,2,30417.5787785361,3.784066666667,285.289445720826
311,105,3,2,8482.96460078845,3.801116666667,822.481974875648
312,106,1,1,586275.2818304,3.80315,
313,106,2,2,32822.4008296436,3.820783333333,467.299722181692
314,106,3,2,11838.2928059841,3.837833333333,864.523158063146
315,107,1,1,593852.8591794,3.839866666667,
316,107,2,2,25370.9976576169,3.85745,124.086046578149
317,107,3,2,22019.0658561309,3.8745,683.463001937025
318,108,1,1,582743.9678993,3.876533333333,
319,108,2,2,5851.39931562573,3.894216666667,59.059979068561
320,108,3,2,31322.7085301592,3.911266666667,285.289479108476
321,109,1,1,547655.801165,3.9133,
322,109,2,2,18711.7160189678,3.930866666667,295.187539673663
323,109,3,2,33162.7822790762,3.9479,467.299300111309
324,110,1,1,540147.9665982,3.94995,
325,110,2,2,24996.6634451882,3.96765,124.086414545206
326,110,3,2,21854.9889784213,3.9847,279.093026155409
327,111,1,1,534538.0726838,3.986733333333,
328,111,2,2,31322.4630149118,4.004316666667,285.289757681027
329,111,3,2,28411.3528231198,4.021366666667,489.313730991349
330,112,1,1,540466.3204728,4.0234,
331,112,2,2,5919.63183993875,4.041083333333,59.06001805488
332,112,3,2,32818.2706029237,4.058133333333,467.300035867749
333,113,1,1,533888.6665451,4.060166666667,
334,113,2,2,25170.8194086528,4.077733333333,124.086573259521
335,113,3,2,21556.1613545186,4.094766666667,279.093090554507
336,114,1,1,551126.2795901,4.096816666667,
337,114,2,2,32345.4030539526,4.114383333333,285.289464299698
338,114,3,2,18293.5940052204,4.131433333333,295.187141037058
339,115,1,1,588521.4330562,4.133466666667,
340,115,2,2,6031.03263675585,4.15105,59.059735227755
341,115,3,2,32685.8118346662,4.1681,467.299515778904
342,116,1,1,601172.2957096,4.170133333333,
343,116,2,2,44185.9177024971,4.1877,340.356672132022
344,116,3,2,28850.1761162057,4.20475,447.344637871354
345,117,1,1,595244.9103848,4.206783333333,
346,117,2,2,26118.7774753166,4.22435,124.086679651806
347,117,3,2,31568.3937894049,4.2414,285.289337790864
348,118,1,1,630372.4386067,4.243416666667,
349,118,2,2,28065.1113338118,4.260983333333,425.361918111361
350,118,3,2,33397.2650310538,4.278033333333,467.299010686237
351,119,1,1,647131.8530972,4.280066666667,
352,119,2,2,44204.5498488972,4.29765,447.343959648107
353,119,3,2,9096.51096001335,4.3147,782.534626258951
354,120,1,1,623695.5287828,4.316716666667,
355,120,2,2,30843.502390533,4.334316666667,285.289778168719
356,120,3,2,18381.7879460249,4.35135,463.317530926694
357,121,1,1,671833.2561761,4.3534,
358,121,2,2,36754.9133218043,4.370983333333,653.440148367841
359,121,3,2,31175.8464139696,4.388033333333,711.494031012408
360,122,1,1,631298.0252311,4.390066666667,
361,122,2,2,25343.9417861908,4.40765,124.086504281138
362,122,3,2,21937.6249594171,4.4247,279.093208741565
363,123,1,1,581874.1199325,4.426733333333,
364,123,2,2,32250.7965338979,4.444316666667,285.289398130415
365,123,3,2,14863.4401089462,4.46135,447.343504449623
366,124,1,1,574156.4918341,4.463383333333,
367,124,2,2,19789.9644820271,4.480966666667,295.187903902695
368,124,3,2,32860.7696240111,4.498016666667,467.300279019531
369,125,1,1,687283.6910861,4.50005,
370,125,2,2,43062.4848723051,4.517633333333,531.407150220754
371,125,3,2,62379.9650949602,4.534683333333,553.388989667247
372,126,1,1,599105.631203,4.536716666667,
373,126,2,2,26298.4904529645,4.554316666667,124.086498576813
374,126,3,2,31770.6074894332,4.57135,285.289806391505
375,127,1,1,576848.1863395,4.573383333333,
376,127,2,2,22407.4057472486,4.590983333333,279.092954094147
377,127,3,2,32894.7257058867,4.608016666667,467.300418444489
378,128,1,1,600817.7784747,4.610066666667,
379,128,2,2,6149.59413523467,4.627666666667,59.060076636679
380,128,3,2,18838.4546843183,4.6447,295.187450313671
381,129,1,1,585252.8346008,4.64675,
382,129,2,2,33502.4196370708,4.664333333333,285.289564614508
383,129,3,2,28251.4596980403,4.681366666667,489.312558460387
384,130,1,1,582196.384322,4.6834,
385,130,2,2,24729.2677959246,4.70105,124.086687018417
386,130,3,2,33378.1267770863,4.7181,467.30049088776
387,131,1,1,599418.7010617,4.720133333333,
388,131,2,2,22551.0892936191,4.737733333333,279.092906721978
389,131,3,2,18736.3116273411,4.754783333333,295.186884248629
390,132,1,1,592572.866188,4.756816666667,
391,132,2,2,32717.865037975,4.774416666667,285.289693288894
392,132,3,2,21912.3779483823,4.79145,782.531395293287
393,133,1,1,640000.3442571,4.793483333333,
394,133,2,2,24481.9835037469,4.811083333333,124.086816708666
395,133,3,2,33461.8171091621,4.828116666667,467.299525871705
396,134,1,1,586904.1269215,4.83015,
397,134,2,2,23616.0200154295,4.84775,279.09307550949
398,134,3,2,27111.1966866043,4.864783333333,489.313206738007
399,135,1,1,770280.9794083,4.866833333333,
400,135,2,2,128907.4413235,4.884433333333,563.502241666052
401,135,3,2,59826.4235438271,4.901483333333,603.495159583191
402,136,1,1,1089422.624139,4.903533333333,
403,136,2,2,39745.3584385618,4.92115,619.469388877948
404,136,3,2,22148.1358466232,4.9382,845.513418353821
405,137,1,1,970854.8774393,4.940233333333,
406,137,2,2,147932.7432819,4.957833333333,748.511482726837
407,137,3,2,53382.3073282149,4.974883333333,770.493876827984
408,138,1,1,870986.8070362,4.976916666667,
409,138,2,2,31709.5405716574,4.994533333333,285.289230562328
410,138,3,2,129569.5396374,5.011566666667,563.502989436689
411,139,1,1,970443.6448604,5.0136,
412,139,2,2,65986.3745434757,5.0312,603.494902624308
413,139,3,2,74797.2963840436,5.04825,757.498508578124
414,140,1,1,1765446.223485,5.050283333333,
415,140,2,2,256075.4090654,5.067933333333,729.589782514043
416,140,3,2,344624.6476854,5.084966666667,751.571733740446
417,141,1,1,2365905.478548,5.087016666667,
418,141,2,2,55923.3374242148,5.104533333333,563.501981014781
419,141,3,2,65644.4941779801,5.121583333333,819.559168383449
420,142,1,1,1875297.565826,5.123633333333,
421,142,2,2,47822.1788169097,5.141016666667,767.544504129363
422,142,3,2,26001.5114934506,5.158066666667,779.566628981682
423,143,1,1,600768.5804668,5.1601,
424,143,2,2,58185.3137601943,5.177466666667,729.591136841766
425,143,3,2,19774.3554280889,5.194516666667,751.572905169723
426,144,1,1,647137.1024129,5.19655,
427,144,2,2,31962.6021782844,5.21415,285.28996186989
428,144,3,2,24078.82332188,5.2312,522.595770161718
429,145,1,1,627043.7160615,5.233233333333,
430,145,2,2,23749.9704581861,5.250816666667,279.093113629255
431,145,3,2,32409.6733058265,5.267866666667,467.299916629146
432,146,1,1,617749.3792878,5.2699,
433,146,2,2,25386.4520105129,5.287483333333,124.086397112136
434,146,3,2,19641.5875944081,5.304533333333,295.187235423191
435,147,1,1,625806.0245867,5.306566666667,
436,147,2,2,6037.56043695501,5.324183333333,59.059920798967
437,147,3,2,32958.4400804802,5.341233333333,285.289433394975
438,148,1,1,810712.6668083,5.34325,
439,148,2,2,97630.0238645502,5.360866666667,506.492087391798
440,148,3,2,360703.1695795,5.3779,546.48447922811
441,149,1,1,3203610.000783,5.37995,
442,149,2,2,274610.4873605,5.397516666667,746.569415438489
443,149,3,2,281506.8527454,5.41455,768.551215244913
444,150,1,1,4632314.081444,5.4166,
445,150,2,2,84904.4787701252,5.433983333333,562.458932932687
446,150,3,2,70923.8216678649,5.451016666667,836.537264993027
447,151,1,1,1797032.914604,5.453066666667,
448,151,2,2,53772.2215855855,5.470383333333,506.492052748342
449,151,3,2,45697.1390060431,5.487433333333,546.48482615772
450,152,1,1,566273.4977063,5.489466666667,
451,152,2,2,33171.2475470431,5.506866666667,285.28871906662
452,152,3,2,17009.6865778218,5.523916666667,746.567370716915
453,153,1,1,725277.5146947,5.52595,
454,153,2,2,22660.4311717094,5.543566666667,279.093401365399
455,153,3,2,163891.7871661,5.560616666667,704.521577741142
456,154,1,1,1244707.522955,5.562666666667,
457,154,2,2,99933.1316421416,5.580366666667,563.501909670507
458,154,3,2,209329.5039716,5.597416666667,589.395414243128
459,155,1,1,1632013.399647,5.599466666667,
460,155,2,2,78038.0678405434,5.6172,726.503141811216
461,155,3,2,143261.1617284,5.63425,792.551930738174
462,156,1,1,1593979.756692,5.636283333333,
463,156,2,2,153033.0630126,5.65415,651.533648071675
464,156,3,2,20492.3132918925,5.671183333333,704.521716126226
465,157,1,1,5638383.138502,5.673216666667,
466,157,2,2,384545.7260201,5.690816666667,515.412016626975
467,157,3,2,499428.3700315,5.707866666667,537.394173821438
468,158,1,1,13595038.37311,5.709916666667,
469,158,2,2,320910.7350307,5.727416666667,520.507562290907
470,158,3,2,176321.008748,5.7444,792.553412992888
471,159,1,1,10506269.44758,5.746433333333,
472,159,2,2,268646.7535827,5.763866666667,560.474259586584
473,159,3,2,95762.4448517271,5.78085,663.45266287125
474,160,1,1,2565929.599795,5.782883333333,
475,160,2,2,147742.6839983,5.8003,515.412439660793
476,160,3,2,114236.9753096,5.81735,537.394771665519
477,161,1,1,981629.7649694,5.819383333333,
478,161,2,2,59715.513564298,5.836866666667,627.534064566646
479,161,3,2,399180.5483713,5.8539,768.553038888982
480,162,1,1,3520490.645151,5.855966666667,
481,162,2,2,280018.8239764,5.8736,790.536239196193
482,162,3,2,158329.38224,5.890633333333,812.517840558364
483,163,1,1,7226547.505032,5.892683333333,
484,163,2,2,37412.8890269811,5.9102,806.506607587867
485,163,3,2,39736.8964429251,5.92725,880.504395438775
486,164,1,1,6224294.837238,5.929266666667,
487,164,2,2,181557.2793804,5.94655,627.533679855095
488,164,3,2,225545.4599987,5.963533333333,768.552467344432
489,165,1,1,850094.2473696,5.965566666667,
490,165,2,2,35487.8444839603,5.983133333333,790.533756048553
491,165,3,2,10016.320150965,6.000166666667,812.514788620752
492,166,1,1,738272.9525856,6.002216666667,
493,166,2,2,32582.8786666412,6.01985,285.289847335032
494,166,3,2,23771.0366398512,6.036883333333,663.452817642846
495,167,1,1,719052.088556,6.038916666667,
496,167,2,2,24275.644735332,6.056766666667,124.086542021735
497,167,3,2,24169.9570338578,6.073816666667,279.092981820531
498,168,1,1,726105.8558869,6.07585,
499,168,2,2,22204.9223231247,6.0935,551.408984862578
500,168,3,2,18119.384386101,6.11055,569.367405727437
501,169,1,1,743598.4557176,6.112583333333,
502,169,2,2,33303.079365899,6.1302,285.289626282623
503,169,3,2,23579.4669054819,6.14725,663.453118114843
504,170,1,1,723345.9371876,6.149283333333,
505,170,2,2,25645.1743618125,6.1669,124.086532365862
506,170,3,2,24305.7592202425,6.183933333333,279.092833088156
507,171,1,1,734225.5593596,6.185966666667,
508,171,2,2,5877.89994811437,6.20365,59.059492996939
509,171,3,2,32271.4951646124,6.220683333333,467.299464348471
510,172,1,1,735591.1465834,6.222716666667,
511,172,2,2,32716.1886766884,6.24035,285.289060107941
512,172,3,2,22167.5646192645,6.2574,663.452558503813
513,173,1,1,742542.6842944,6.25945,
514,173,2,2,24928.059778117,6.277083333333,124.086769569316
515,173,3,2,25815.5795964616,6.294133333333,279.093332027698
516,174,1,1,714946.1942574,6.296166666667,
517,174,2,2,5863.96501195425,6.313833333333,59.059965532703
