Index Number,Cycle Number,Experiment Number,MS Level,Total Ion Current,Scan Start Time (min),Selected Ion m/z
74,26,2,2,24040.8839920912,0.895966666667,124.086268354667
75,26,3,2,31612.9219219371,0.913,489.313463212005
76,27,1,1,279588.1670573,0.915033333333,
77,27,2,2,24485.5411056151,0.932433333333,285.290589483141
78,27,3,2,37489.4798196816,0.949483333333,467.300882476025
79,28,1,1,273796.7176385,0.951516666667,
80,28,2,2,14758.4843132117,0.968916666667,295.187223114686
81,28,3,2,18251.8240385653,0.985966666667,511.326441181354
82,29,1,1,276016.7162095,0.988,
83,29,2,2,23740.1089709345,1.005416666667,124.086361270722
84,29,3,2,31662.2648527788,1.02245,489.313249390847
85,30,1,1,277644.7040869,1.024483333333,
86,30,2,2,25091.2181479222,1.0419,285.289517615629
87,30,3,2,36307.5892718047,1.058933333333,467.300046768709
88,31,1,1,327799.0561015,1.060983333333,
89,31,2,2,19565.9174034315,1.0784,505.22112412533
90,31,3,2,28570.3398831209,1.09545,563.27444863015
91,32,1,1,322861.877567,1.097466666667,
92,32,2,2,24050.8432103779,1.1149,124.086526410036
93,32,3,2,9812.72057021843,1.131933333333,550.279489681804
94,33,1,1,283912.5386178,1.13395,
95,33,2,2,25389.8568255154,1.151383333333,285.289536799768
96,33,3,2,24013.1690967122,1.168416666667,445.288154462512
97,34,1,1,276740.521581,1.17045,
98,34,2,2,36796.8792565441,1.187866666667,467.301036959022
99,34,3,2,31518.115062891,1.2049,489.31314605422
100,35,1,1,281968.0109745,1.206933333333,
101,35,2,2,6033.19925201541,1.22435,59.059707850579
102,35,3,2,24291.1867726829,1.2414,124.086186474152
103,36,1,1,312540.2086027,1.243433333333,
104,36,2,2,25795.3306629871,1.260833333333,285.289555140916
105,36,3,2,18091.4550021638,1.277883333333,424.341529952578
106,37,1,1,289868.3502138,1.2799,
107,37,2,2,36722.4836680741,1.297316666667,467.300860698886
108,37,3,2,31135.9207602372,1.314366666667,489.312463563446
109,38,1,1,278422.6096228,1.316383333333,
110,38,2,2,25382.9360242875,1.333783333333,124.087024400174
111,38,3,2,18072.595014667,1.350833333333,511.326102728822
112,39,1,1,276137.2553637,1.352866666667,
113,39,2,2,25396.1627662043,1.370266666667,285.289864159238
114,39,3,2,15649.2067785641,1.387316666667,295.187639240934
115,40,1,1,270862.5375365,1.38935,
116,40,2,2,35638.4729390686,1.406733333333,467.298803052056
117,40,3,2,30139.5806439635,1.423783333333,489.313882599287
118,41,1,1,285372.3213417,1.425816666667,
119,41,2,2,25762.5221931067,1.443233333333,124.086614267002
120,41,3,2,23956.3443964683,1.460266666667,445.287800483215
121,42,1,1,308322.5896118,1.4623,
122,42,2,2,25279.0579724404,1.479733333333,285.289107032605
123,42,3,2,15570.8895359593,1.496783333333,295.187053244275
124,43,1,1,507511.186963,1.4988,
125,43,2,2,105786.7057441,1.516233333333,489.228291517341
126,43,3,2,60682.2714123313,1.533266666667,547.281226388123
127,44,1,1,521274.5259757,1.5353,
128,44,2,2,140657.0682259,1.552733333333,522.355354434266
129,44,3,2,13886.9003674559,1.569766666667,534.284950318445
130,45,1,1,515453.9342563,1.5718,
131,45,2,2,35733.257734625,1.58925,467.300305117377
132,45,3,2,27754.4340377446,1.606283333333,544.337266387696
133,46,1,1,361347.5623953,1.608316666667,
134,46,2,2,12686.1722671495,1.625716666667,339.289628519062
135,46,3,2,56163.1026383194,1.642766666667,480.30881760325
136,47,1,1,1078495.017239,1.6448,
137,47,2,2,328590.8408164,1.66215,426.35780004937
138,47,3,2,156613.8892972,1.6792,428.363933336408
139,48,1,1,6114462.28985,1.681233333333,
140,48,2,2,88171.3015920607,1.6986,448.339859821362
141,48,3,2,539349.5156278,1.715633333333,522.355556545145
142,49,1,1,2570617.526047,1.7177,
143,49,2,2,195737.5852113,1.735,544.337177113155
144,49,3,2,38079.8982086172,1.75205,612.324747094226
145,50,1,1,973041.8684873,1.754066666667,
146,50,2,2,82897.3101732113,1.7714,426.357569820673
147,50,3,2,173501.5028652,1.788433333333,480.308524374707
148,51,1,1,429317.7395,1.790483333333,
149,51,2,2,24354.5564444426,1.8079,124.086904376812
150,51,3,2,18991.8553647374,1.824933333333,522.353642960326
151,52,1,1,321026.4409936,1.826966666667,
152,52,2,2,25948.8893987942,1.844383333333,285.289545388769
153,52,3,2,35364.1230299425,1.861433333333,467.300411311614
154,53,1,1,306947.2173664,1.863466666667,
155,53,2,2,17361.208762949,1.880866666667,426.356991765579
156,53,3,2,30057.342687705,1.897916666667,489.312598140636
157,54,1,1,316169.3238462,1.89995,
158,54,2,2,25196.9067832152,1.917383333333,124.086466864968
159,54,3,2,23414.5518821959,1.934416666667,445.287776677864
160,55,1,1,304290.8996647,1.93645,
161,55,2,2,26467.5942065364,1.953883333333,285.289678337262
162,55,3,2,35561.5963690515,1.970916666667,467.300902109714
163,56,1,1,309967.1294396,1.97295,
164,56,2,2,15974.3347995217,1.990383333333,295.186724205392
165,56,3,2,30295.1447396897,2.007433333333,489.31324281869
166,57,1,1,310052.0343894,2.009466666667,
167,57,2,2,26582.674266762,2.0269,124.087055382459
168,57,3,2,23770.2296016975,2.043933333333,445.287090819014
169,58,1,1,310975.8234534,2.045983333333,
170,58,2,2,26356.6599895266,2.063416666667,285.288857229633
171,58,3,2,35561.7812254944,2.08045,467.300048471404
172,59,1,1,302747.1705983,2.0825,
173,59,2,2,30946.7207053247,2.099916666667,489.31377503036
174,59,3,2,18644.140459395,2.116966666667,511.326963375382
175,60,1,1,314012.3635947,2.119,
176,60,2,2,24857.5545932181,2.136433333333,124.086515151422
177,60,3,2,14688.2618253036,2.153483333333,295.186850836806
178,61,1,1,1615396.841071,2.1555,
179,61,2,2,351000.311401,2.172933333333,344.315703472572
180,61,3,2,310665.500588,2.189983333333,366.297678758595
181,62,1,1,2219038.029881,2.192016666667,
182,62,2,2,56538.1386506721,2.209383333333,326.305281731309
183,62,3,2,19737.7638627033,2.226416666667,346.321744886235
184,63,1,1,451775.7295349,2.22845,
185,63,2,2,24102.6308193664,2.245783333333,124.086723986082
186,63,3,2,14329.0180205769,2.262833333333,382.270700687351
187,64,1,1,356571.4186136,2.264866666667,
188,64,2,2,19293.6284940713,2.282316666667,344.314938077127
189,64,3,2,16548.3419068334,2.299366666667,366.297664136285
190,65,1,1,373287.350504,2.3014,
191,65,2,2,26618.0950562831,2.31885,285.289712183136
192,65,3,2,35751.1640302426,2.3359,467.300154340511
193,66,1,1,335703.3586776,2.337933333333,
194,66,2,2,26098.5240266792,2.355383333333,124.08663212408
195,66,3,2,30130.6647309424,2.372416666667,489.312810692442
196,67,1,1,346789.9219298,2.37445,
197,67,2,2,5800.05678635538,2.391916666667,59.059627819869
198,67,3,2,15674.9759668645,2.40895,295.1878740168
199,68,1,1,358856.4661332,2.410983333333,
200,68,2,2,26654.3086462868,2.42845,285.290048881829
201,68,3,2,35950.582319929,2.4455,467.300299422631
202,69,1,1,362103.4703921,2.447533333333,
203,69,2,2,25392.972680643,2.464983333333,124.086727108548
204,69,3,2,13606.5752392441,2.482033333333,582.340274237793
205,70,1,1,365091.3852743,2.48405,
206,70,2,2,45774.2157227951,2.501516666667,482.323750928543
207,70,3,2,29145.7549549344,2.518566666667,489.313407114128
208,71,1,1,362860.907629,2.5206,
209,71,2,2,25828.0654877087,2.538066666667,285.289746308792
210,71,3,2,34737.23566405,2.5551,467.299964803704
211,72,1,1,345321.4435951,2.557133333333,
212,72,2,2,24447.6769165508,2.574583333333,124.086790045245
213,72,3,2,15994.7897557127,2.591633333333,295.186828970737
214,73,1,1,377605.5674504,2.593666666667,
215,73,2,2,30250.8561798613,2.611133333333,489.312984405926
216,73,3,2,31032.1726241637,2.628166666667,566.344413896203
217,74,1,1,379834.4779275,2.6302,
218,74,2,2,27619.6482379012,2.647666666667,285.290062309051
219,74,3,2,34507.4795303995,2.6647,467.299757467913
220,75,1,1,394854.9701774,2.666733333333,
221,75,2,2,24653.4474919322,2.684216666667,124.086814782443
222,75,3,2,23003.0927335678,2.70125,445.286821223398
223,76,1,1,420900.0053617,2.703283333333,
224,76,2,2,29963.2752894423,2.7208,489.31324974671
225,76,3,2,24608.2640441478,2.737833333333,566.345325598566
226,77,1,1,448621.7228348,2.739883333333,
227,77,2,2,26974.4205499034,2.757366666667,285.289577378789
228,77,3,2,19791.8840562274,2.7744,357.299441433023
229,78,1,1,403085.8042814,2.77645,
230,78,2,2,24044.608538183,2.793933333333,124.086458442054
231,78,3,2,34871.0117188535,2.810983333333,467.300457080742
232,79,1,1,458831.0561154,2.813016666667,
233,79,2,2,56098.2281395917,2.83055,379.281994886875
234,79,3,2,26999.8892146069,2.847583333333,489.313732218798
235,80,1,1,966710.1928173,2.849616666667,
236,80,2,2,40698.3082917303,2.8672,339.289083272509
237,80,3,2,51671.6540953655,2.884233333333,357.299668080109
238,81,1,1,511013.6675736,2.886266666667,
239,81,2,2,28601.316809617,2.9038,285.289123655082
240,81,3,2,34102.8693902133,2.92085,467.300034960611
241,82,1,1,539974.7222129,2.922883333333,
242,82,2,2,24832.7209527521,2.940433333333,124.086526158779
243,82,3,2,9301.70613165443,2.957483333333,328.321128864601
244,83,1,1,550324.3957292,2.959516666667,
245,83,2,2,26264.8152776166,2.977066666667,632.39143228909
246,83,3,2,17844.2396086406,2.994116666667,646.4075331921
247,84,1,1,558620.0251249,2.996133333333,
248,84,2,2,29867.7441372502,3.013766666667,285.289405581786
249,84,3,2,29128.4075992297,3.030816666667,489.313632221204
250,85,1,1,624774.7678814,3.03285,
251,85,2,2,24743.4031081914,3.05045,124.0865998904
252,85,3,2,32746.6511839748,3.067483333333,467.299556704822
253,86,1,1,620806.8705963,3.069516666667,
254,86,2,2,19943.6897139377,3.0871,646.407061106735
255,86,3,2,10676.6214081216,3.10415,896.511868379237
256,87,1,1,568479.9821871,3.106183333333,
257,87,2,2,19772.7017615375,3.123783333333,279.093095992992
258,87,3,2,30070.8027632731,3.140816666667,285.289545767677
259,88,1,1,598557.5303218,3.14285,
260,88,2,2,24514.7957516791,3.16045,124.086685091146
261,88,3,2,28497.3429750957,3.177483333333,489.312091256318
262,89,1,1,601913.4327072,3.179516666667,
263,89,2,2,22213.4811214064,3.197116666667,672.423410296774
264,89,3,2,20064.3849341067,3.214166666667,864.521972140555
265,90,1,1,630052.7235072,3.216183333333,
266,90,2,2,29979.6654949275,3.233766666667,285.289643677127
267,90,3,2,32814.3486284359,3.250816666667,467.301179548814
268,91,1,1,622230.0762874,3.252866666667,
269,91,2,2,5913.99360250799,3.270466666667,59.060173034334
270,91,3,2,25795.9425598946,3.287516666667,124.086659075938
271,92,1,1,651165.1060805,3.289533333333,
272,92,2,2,20024.9800763454,3.30715,279.092608449097
273,92,3,2,15416.3102822649,3.3242,864.521128496103
274,93,1,1,609112.9960102,3.326233333333,
275,93,2,2,29965.9289723739,3.343833333333,285.289402190322
276,93,3,2,33496.5147970127,3.360866666667,467.30053880697
277,94,1,1,563650.7829862,3.362916666667,
278,94,2,2,24166.2048666112,3.3805,124.086650597871
279,94,3,2,29062.7448990132,3.39755,489.313496783497
280,95,1,1,574789.5198036,3.399583333333,
281,95,2,2,5902.28883784084,3.417266666667,59.05980847935
282,95,3,2,9474.65877866148,3.4343,864.521904440312
283,96,1,1,547159.0278871,3.436333333333,
284,96,2,2,31632.0673996204,3.453916666667,285.290138873743
285,96,3,2,18232.6409237541,3.47095,295.187007331496
286,97,1,1,570317.4761722,3.472983333333,
287,97,2,2,34183.6933953392,3.490583333333,467.300407615507
288,97,3,2,28349.9698119184,3.507616666667,489.31315183011
289,98,1,1,604751.6175889,3.50965,
290,98,2,2,25294.6746612476,3.527233333333,124.086619171706
291,98,3,2,17756.9993184834,3.544283333333,864.522449005408
292,99,1,1,579819.5723178,3.546316666667,
293,99,2,2,31759.2051386238,3.563916666667,285.290118417938
294,99,3,2,17995.3327358869,3.58095,295.187431161638
295,100,1,1,563052.0840861,3.582983333333,
296,100,2,2,20818.2990566378,3.60055,279.092804237296
297,100,3,2,32854.0389374715,3.6176,467.299962518178
298,101,1,1,557118.9524797,3.619633333333,
299,101,2,2,23581.8579049327,3.6372,124.086688378251
300,101,3,2,29165.4011292729,3.65425,489.313998556436
301,102,1,1,611408.9509237,3.656283333333,
302,102,2,2,31248.071582439,3.67395,285.28978941453
303,102,3,2,41340.2033040691,3.691,338.341359627098
304,103,1,1,578418.0473799,3.693033333333,
305,103,2,2,21112.9841412518,3.71065,279.093701646788
306,103,3,2,32666.5805259314,3.727683333333,467.301164955642
307,104,1,1,536058.8481101,3.729716666667,
308,104,2,2,6032.28927750061,3.747283333333,59.060120328857
309,104,3,2,25215.145458246,3.764316666667,124.086396283647
310,105,1,1,584654.9450089,3.76635,
311,105,2,2,32147.8100354691,3.7839,285.289445006505
312,105,3,2,8018.59946332304,3.80095,822.480706669752
313,106,1,1,563551.5044678,3.802983333333,
314,106,2,2,33422.3386339277,3.820566666667,467.301109267637
315,106,3,2,11757.0031316889,3.8376,864.521854172417
316,107,1,1,602300.5662961,3.839633333333,
317,107,2,2,25141.7703838654,3.857233333333,124.086952201989
318,107,3,2,21919.9277613244,3.874266666667,683.462209158918
319,108,1,1,568675.5366153,3.8763,
320,108,2,2,21005.133355492,3.8939,279.093239499865
321,108,3,2,30834.9280279795,3.91095,285.289229192268
322,109,1,1,546266.8700313,3.912983333333,
323,109,2,2,33356.4886737738,3.93055,467.299573851522
324,109,3,2,28355.7286572468,3.947583333333,489.313337955298
325,110,1,1,545137.6856507,3.949633333333,
326,110,2,2,5994.49889326377,3.9672,59.060069402851
327,110,3,2,24047.6935392383,3.98425,124.087104459695
328,111,1,1,527808.6186877,3.986283333333,
329,111,2,2,21584.0825859384,4.003833333333,279.09256724384
330,111,3,2,31426.8162752945,4.020883333333,285.289710690853
331,112,1,1,527565.9129688,4.022916666667,
332,112,2,2,33379.6486372844,4.040516666667,467.299734707088
333,112,3,2,29596.9900642005,4.05755,489.313075549238
334,113,1,1,532234.9347097,4.059583333333,
335,113,2,2,5854.55399699543,4.07715,59.059932590859
336,113,3,2,18577.8674867236,4.0942,295.18688806375
337,114,1,1,555084.1986133,4.096216666667,
338,114,2,2,26091.3884242013,4.1138,124.086352703755
339,114,3,2,31632.9267089559,4.13085,285.289411696347
340,115,1,1,580175.0004302,4.132883333333,
341,115,2,2,21408.3806360324,4.150483333333,279.092359899487
342,115,3,2,33638.7700751555,4.167516666667,467.300587553808
343,116,1,1,613669.7320927,4.169566666667,
344,116,2,2,45416.7200373645,4.18715,340.356666849347
345,116,3,2,28968.3999770532,4.204183333333,447.344527065637
346,117,1,1,588475.0679799,4.206233333333,
347,117,2,2,32329.2903312617,4.223783333333,285.289458295964
348,117,3,2,25474.8716522032,4.240833333333,425.361704280274
349,118,1,1,639961.1887299,4.242866666667,
350,118,2,2,25575.6729894605,4.26045,124.086685045552
351,118,3,2,22927.0587767455,4.277483333333,782.531086128539
352,119,1,1,639039.1547903,4.279516666667,
353,119,2,2,45538.0256425925,4.2971,447.344307636108
354,119,3,2,10588.7362633147,4.31415,766.538190294722
355,120,1,1,594035.6403359,4.316183333333,
356,120,2,2,31370.9860163659,4.33375,285.289740480934
357,120,3,2,18816.3046787977,4.3508,463.318071893717
358,121,1,1,644738.749054,4.352816666667,
359,121,2,2,38077.8854330837,4.3704,653.440674807999
360,121,3,2,31134.4665403827,4.38745,711.493889101393
361,122,1,1,633156.712387,4.389466666667,
362,122,2,2,24169.2514174909,4.407066666667,124.086240274398
363,122,3,2,23994.6551149961,4.4241,447.343461882291
364,123,1,1,572398.5368941,4.426133333333,
365,123,2,2,32276.0372478762,4.443716666667,285.289497025611
366,123,3,2,32919.4074229222,4.46075,467.299995030178
367,124,1,1,583422.4325055,4.4628,
368,124,2,2,21968.1367669415,4.480366666667,279.093304710723
369,124,3,2,66751.0765465172,4.4974,553.38954104491
370,125,1,1,641968.9896002,4.49945,
371,125,2,2,39629.5623261969,4.517016666667,531.407936499323
372,125,3,2,23631.8746554609,4.53405,569.363098245003
373,126,1,1,593660.821541,4.5361,
374,126,2,2,32492.5453879036,4.55375,285.289607271623
375,126,3,2,32627.3625018319,4.5708,467.300719817163
376,127,1,1,571258.8878158,4.572833333333,
377,127,2,2,5836.89754205625,4.590416666667,59.05994119683
378,127,3,2,25115.9747064568,4.607466666667,124.086178032046
379,128,1,1,579302.0453351,4.6095,
380,128,2,2,22975.225860414,4.6271,279.093148644006
381,128,3,2,28467.0387047559,4.644133333333,489.313227241049
382,129,1,1,614901.4472804,4.646166666667,
383,129,2,2,32067.2069810737,4.663766666667,285.290147093985
384,129,3,2,18899.489394538,4.680816666667,295.187451468441
385,130,1,1,610636.6396157,4.68285,
386,130,2,2,25714.3282730147,4.70045,124.08647981553
387,130,3,2,33088.4293620954,4.717483333333,467.299814298552
388,131,1,1,572714.6455576,4.719533333333,
389,131,2,2,6006.14253128625,4.7371,59.060185531199
390,131,3,2,28919.2146805355,4.75415,489.313946157607
391,132,1,1,620109.1440932,4.7562,
392,132,2,2,32449.8188960936,4.773783333333,285.289871303845
393,132,3,2,22830.2938994826,4.790816666667,782.531283868181
394,133,1,1,586774.8116193,4.792866666667,
395,133,2,2,25816.3306232838,4.81045,124.086487298066
396,133,3,2,23541.8996755643,4.8275,279.093328082826
397,134,1,1,591571.5601261,4.829533333333,
398,134,2,2,5899.08016017438,4.847116666667,59.060065888042
399,134,3,2,33672.0937084512,4.86415,467.299290122718
400,135,1,1,781924.942285,4.866183333333,
401,135,2,2,131031.1793682,4.883783333333,563.503231568811
402,135,3,2,60969.729261469,4.900833333333,603.495939779593
403,136,1,1,1010274.847073,4.902866666667,
404,136,2,2,39242.5376251579,4.920466666667,619.469868337612
405,136,3,2,22220.7817978682,4.937516666667,845.51548152459
406,137,1,1,998520.6783072,4.93955,
407,137,2,2,151230.9134542,4.95715,748.512088423483
408,137,3,2,55177.3611945873,4.974183333333,770.493617544509
409,138,1,1,863975.9727077,4.976216666667,
410,138,2,2,33737.2657443177,4.993833333333,285.289532348369
411,138,3,2,135102.2223071,5.010866666667,563.502780614373
412,139,1,1,1009500.411684,5.012916666667,
413,139,2,2,68011.5074906899,5.030533333333,603.495253087877
414,139,3,2,78512.8864317165,5.047566666667,757.497877796847
415,140,1,1,1791526.407339,5.049616666667,
416,140,2,2,267869.3634804,5.067233333333,729.589795814938
417,140,3,2,349538.4574834,5.084283333333,751.571138444274
418,141,1,1,2313983.300623,5.086333333333,
419,141,2,2,54547.7585466674,5.103866666667,563.502179281314
420,141,3,2,65546.0409246826,5.1209,819.558310300524
421,142,1,1,1766604.306248,5.122933333333,
422,142,2,2,46374.9368422886,5.140316666667,767.54588172772
423,142,3,2,26550.8895517131,5.15735,779.566820413458
424,143,1,1,597180.4153724,5.159383333333,
425,143,2,2,55375.212224738,5.176766666667,729.589623782496
426,143,3,2,19978.7002283773,5.1938,751.572257880453
427,144,1,1,631109.9919866,5.195833333333,
428,144,2,2,33344.8810790018,5.213433333333,285.290068295486
429,144,3,2,23924.5018047522,5.230466666667,522.595021325051
430,145,1,1,647490.7269661,5.2325,
431,145,2,2,24272.7448964517,5.250116666667,124.086614066904
432,145,3,2,33768.0099859176,5.267166666667,467.299923196448
433,146,1,1,627075.7514935,5.269216666667,
434,146,2,2,22819.9329719127,5.286816666667,279.092723556259
435,146,3,2,18540.1378710864,5.303866666667,295.186874885826
436,147,1,1,574882.671534,5.305883333333,
437,147,2,2,32404.5428640305,5.323483333333,285.289781338209
438,147,3,2,29208.6685979342,5.340516666667,489.313949385216
439,148,1,1,819417.2757168,5.342566666667,
440,148,2,2,106097.5521914,5.360183333333,506.492666553306
441,148,3,2,356801.0461349,5.377233333333,546.484796622796
442,149,1,1,3292110.148811,5.379283333333,
443,149,2,2,281799.3260859,5.396833333333,746.569215027566
444,149,3,2,293964.9105213,5.413866666667,768.550804158697
445,150,1,1,4464208.521253,5.415916666667,
446,150,2,2,97057.8171874291,5.4333,524.502711477672
447,150,3,2,67794.5961129693,5.450333333333,562.458091310002
448,151,1,1,1806703.465761,5.452366666667,
449,151,2,2,54959.6680818682,5.469683333333,506.492368391747
450,151,3,2,44834.0991199289,5.486733333333,546.484042247441
451,152,1,1,559423.9111156,5.488766666667,
452,152,2,2,32589.1390963958,5.506183333333,285.288761810157
453,152,3,2,18091.7689840166,5.523216666667,746.568395862599
454,153,1,1,729459.1338239,5.52525,
455,153,2,2,25498.870550692,5.542883333333,124.086510620241
456,153,3,2,170153.4731793,5.559916666667,704.522213725235
457,154,1,1,1272835.538994,5.561966666667,
458,154,2,2,99913.858677315,5.5796,563.502618369179
459,154,3,2,210154.3013541,5.596633333333,589.396531892642
460,155,1,1,1600173.06236,5.598683333333,
461,155,2,2,80346.0063244495,5.616316666667,726.503786023131
462,155,3,2,141554.5240625,5.633366666667,792.552592898721
463,156,1,1,1562304.180431,5.635383333333,
464,156,2,2,142910.2024028,5.653033333333,651.532534849862
465,156,3,2,22283.9728100882,5.670066666667,704.521152267012
466,157,1,1,5657674.779286,5.6721,
467,157,2,2,372190.1211473,5.68965,515.411739322526
468,157,3,2,493434.1094613,5.7067,537.393411318163
469,158,1,1,12381652.78092,5.708766666667,
470,158,2,2,323162.1455246,5.726116666667,520.507264464146
471,158,3,2,185405.3827435,5.7431,792.553026606887
472,159,1,1,10387503.802,5.745133333333,
473,159,2,2,112816.3744385,5.762466666667,329.213979727302
474,159,3,2,98196.1974549891,5.77945,663.452632949291
475,160,1,1,2735460.094398,5.781483333333,
476,160,2,2,161093.0631466,5.7988,515.412113930536
477,160,3,2,119070.6924983,5.815833333333,537.394075363008
478,161,1,1,978764.4164197,5.817883333333,
479,161,2,2,53350.1170467586,5.835316666667,560.499537464869
480,161,3,2,374778.0569347,5.852366666667,768.55324699938
481,162,1,1,3258020.178243,5.854416666667,
482,162,2,2,363768.5309171,5.872066666667,627.533920684179
483,162,3,2,379252.3104948,5.8891,790.533986993528
484,163,1,1,7087526.212953,5.891166666667,
485,163,2,2,163524.5115857,5.908516666667,812.517104480794
486,163,3,2,39127.8120502911,5.925566666667,880.50542925019
487,164,1,1,6335488.3704,5.9276,
488,164,2,2,502269.8489029,5.94485,768.552887145548
489,164,3,2,16912.0243498048,5.961883333333,806.501330748561
490,165,1,1,957465.3825041,5.963916666667,
491,165,2,2,63815.4062129037,5.981233333333,627.533343629505
492,165,3,2,12879.5168244342,5.998266666667,790.533005942511
493,166,1,1,709705.3394725,6.0003,
494,166,2,2,35305.970886484,6.017883333333,285.289142791703
495,166,3,2,24312.8913832178,6.034916666667,663.452448344429
496,167,1,1,719788.8114458,6.03695,
497,167,2,2,5806.07968435223,6.054566666667,59.059752560191
498,167,3,2,25224.7505676808,6.071616666667,279.092690241311
499,168,1,1,738762.6737209,6.07365,
500,168,2,2,26147.6234875667,6.091266666667,124.086239774679
501,168,3,2,19060.1016405209,6.108316666667,551.409769768289
502,169,1,1,745476.7078636,6.11035,
503,169,2,2,33498.292886498,6.127983333333,285.289171851313
504,169,3,2,23237.2179745573,6.145033333333,663.452294386965
505,170,1,1,715292.4286348,6.147066666667,
506,170,2,2,5825.39479928676,6.1647,59.059885647584
507,170,3,2,25875.1348253476,6.181733333333,279.09308472375
508,171,1,1,714682.4107181,6.183766666667,
509,171,2,2,26431.5185176148,6.2014,124.086410748738
510,171,3,2,20111.3206596156,6.218433333333,295.188080791261
511,172,1,1,739482.6537645,6.220466666667,
512,172,2,2,34186.1825688296,6.2381,285.289512209924
513,172,3,2,22825.9876926353,6.25515,663.451661852768
514,173,1,1,741491.9204398,6.257166666667,
515,173,2,2,26011.8240460677,6.274816666667,279.093237165872
516,173,3,2,16251.3767295015,6.29185,759.55023979018
